 Simulation_Period = 20090901 -- 20161231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
  20160207        0.138158E+01        0.138158E+01        0.137119E+01        0.511127E+00        0.153582E+00        0.706478E+00        0.000000E+00        0.337575E-04        0.100704E-01        0.915878E-02        0.911588E-03        0.284159E-03        0.103181E-03        0.357946E-04        0.145184E-03       -0.773573E-16        0.357271E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160208        0.138091E+01        0.138091E+01        0.137054E+01        0.511071E+00        0.152978E+00        0.706491E+00        0.000000E+00        0.336587E-04        0.100550E-01        0.914444E-02        0.910557E-03        0.284116E-03        0.103174E-03        0.357807E-04        0.145161E-03       -0.244001E-16        0.357354E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160209        0.138025E+01        0.138025E+01        0.136990E+01        0.511015E+00        0.152379E+00        0.706502E+00        0.000000E+00        0.334570E-04        0.100396E-01        0.913007E-02        0.909530E-03        0.284090E-03        0.103173E-03        0.357686E-04        0.145148E-03       -0.130389E-16        0.357436E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160210        0.137963E+01        0.137963E+01        0.136928E+01        0.510961E+00        0.151812E+00        0.706511E+00        0.000000E+00        0.362414E-04        0.100237E-01        0.911523E-02        0.908480E-03        0.284092E-03        0.103183E-03        0.357595E-04        0.145149E-03       -0.176445E-16        0.357521E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160211        0.137903E+01        0.137903E+01        0.136870E+01        0.510911E+00        0.151272E+00        0.706520E+00        0.000000E+00        0.361258E-04        0.100073E-01        0.909993E-02        0.907403E-03        0.284114E-03        0.103201E-03        0.357524E-04        0.145160E-03       -0.740425E-16        0.357609E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160212        0.137843E+01        0.137843E+01        0.136812E+01        0.510860E+00        0.150734E+00        0.706529E+00        0.000000E+00        0.360768E-04        0.999103E-02        0.908470E-02        0.906329E-03        0.284129E-03        0.103217E-03        0.357444E-04        0.145169E-03       -0.466148E-17        0.357697E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160213        0.137784E+01        0.137784E+01        0.136755E+01        0.510811E+00        0.150196E+00        0.706538E+00        0.000000E+00        0.359980E-04        0.997487E-02        0.906961E-02        0.905257E-03        0.284127E-03        0.103225E-03        0.357342E-04        0.145167E-03       -0.514926E-16        0.357786E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160214        0.137725E+01        0.137725E+01        0.136697E+01        0.510763E+00        0.149657E+00        0.706548E+00        0.000000E+00        0.360136E-04        0.995889E-02        0.905470E-02        0.904188E-03        0.284097E-03        0.103224E-03        0.357208E-04        0.145152E-03       -0.300437E-16        0.357873E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160215        0.137665E+01        0.137665E+01        0.136639E+01        0.510716E+00        0.149117E+00        0.706558E+00        0.000000E+00        0.359072E-04        0.994307E-02        0.903995E-02        0.903122E-03        0.284046E-03        0.103215E-03        0.357049E-04        0.145126E-03       -0.778554E-16        0.357961E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160216        0.137606E+01        0.137606E+01        0.136582E+01        0.510669E+00        0.148579E+00        0.706568E+00        0.000000E+00        0.358344E-04        0.992732E-02        0.902526E-02        0.902059E-03        0.283992E-03        0.103205E-03        0.356885E-04        0.145099E-03       -0.311852E-16        0.358049E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160217        0.137548E+01        0.137548E+01        0.136525E+01        0.510623E+00        0.148043E+00        0.706579E+00        0.000000E+00        0.357533E-04        0.991165E-02        0.901065E-02        0.900999E-03        0.283931E-03        0.103193E-03        0.356712E-04        0.145067E-03       -0.224173E-16        0.358136E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160218        0.137488E+01        0.137488E+01        0.136467E+01        0.510575E+00        0.147506E+00        0.706588E+00        0.000000E+00        0.349247E-04        0.989607E-02        0.899612E-02        0.899949E-03        0.283879E-03        0.103183E-03        0.356546E-04        0.145041E-03       -0.628813E-18        0.358223E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
